DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,MOSTREL_CCITENSHIP,ACQUISITION_PROCESS,AGE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_MOSTREL_CCITENSHIP,NOTE_ACQUISITION_PROCESS,NOTE_AGE,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,ALL,TOTAL,2021,121457,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,ALL,TOTAL,2022,213716,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,ALL,TOTAL,2023,213567,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,MAT,TOTAL,2014,19652,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,MAT,TOTAL,2015,16687,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,MAT,TOTAL,2016,19273,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,MAT,TOTAL,2017,22255,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,MAT,TOTAL,2018,24160,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,MAT,TOTAL,2019,17026,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,MAT,TOTAL,2020,14044,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,MAT,TOTAL,2021,14587,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,MAT,TOTAL,2022,18799,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,MAT,TOTAL,2023,24798,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,RS,TOTAL,2014,58416,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,RS,TOTAL,2015,90591,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,RS,TOTAL,2016,101862,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,RS,TOTAL,2017,62261,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,RS,TOTAL,2018,39453,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,RS,TOTAL,2019,52877,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,RS,TOTAL,2020,66211,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,RS,TOTAL,2021,50973,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,RS,TOTAL,2022,96471,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,RS,TOTAL,2023,85277,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,TRS,TOTAL,2014,51819,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,TRS,TOTAL,2015,70757,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,TRS,TOTAL,2016,80456,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,TRS,TOTAL,2017,62089,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,TRS,TOTAL,2018,48910,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,TRS,TOTAL,2019,57098,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,TRS,TOTAL,2020,51548,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,TRS,TOTAL,2021,55897,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,TRS,TOTAL,2022,98446,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,IT,ACQCITIZ,9,WORLD,TRS,TOTAL,2023,103492,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,ALL,TOTAL,2014,26825,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,ALL,TOTAL,2015,35076,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,ALL,TOTAL,2016,41846,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,ALL,TOTAL,2017,28813,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,ALL,TOTAL,2018,20080,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,ALL,TOTAL,2019,22611,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,ALL,TOTAL,2020,26360,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,ALL,TOTAL,2021,23228,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,ALL,TOTAL,2022,41792,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,ALL,TOTAL,2023,40353,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,MAT,TOTAL,2014,1302,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,MAT,TOTAL,2015,944,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,MAT,TOTAL,2016,1055,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,MAT,TOTAL,2017,1269,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,MAT,TOTAL,2018,1414,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,MAT,TOTAL,2019,995,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,MAT,TOTAL,2020,879,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,MAT,TOTAL,2021,1100,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,MAT,TOTAL,2022,1220,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,MAT,TOTAL,2023,1924,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,RS,TOTAL,2014,14546,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,RS,TOTAL,2015,19174,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,RS,TOTAL,2016,23241,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,RS,TOTAL,2017,14647,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,RS,TOTAL,2018,8880,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,RS,TOTAL,2019,10747,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,RS,TOTAL,2020,14205,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,RS,TOTAL,2021,10911,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,RS,TOTAL,2022,21484,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,RS,TOTAL,2023,18894,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,TRS,TOTAL,2014,10977,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,TRS,TOTAL,2015,14958,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,TRS,TOTAL,2016,17550,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,TRS,TOTAL,2017,12897,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,TRS,TOTAL,2018,9786,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,TRS,TOTAL,2019,10869,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,TRS,TOTAL,2020,11276,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,TRS,TOTAL,2021,11217,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,TRS,TOTAL,2022,19088,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,1,WORLD,TRS,TOTAL,2023,19535,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,2,WORLD,ALL,TOTAL,2014,25072,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,2,WORLD,ALL,TOTAL,2015,33799,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,2,WORLD,ALL,TOTAL,2016,39080,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,2,WORLD,ALL,TOTAL,2017,29192,,,,,,,,,,,
IT1:29_849_DF_DCIS_ACQCITIZ_3(1.0),A,ITC,ACQCITIZ,2,WORLD,ALL,TOTAL,2018,23882,,,,,,,,,,,
