"ITTER107","Territory","TIPO_DATO15","Data type","SEXISTAT1","Gender","ISO","Most relevant Country of citizenship","MOTIVOPS1","Reason","TIME","Select time","Value","Flag Codes","Flags"
"ITD3","Veneto","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2019","2019",22,,
"ITD3","Veneto","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2020","2020",4,,
"ITD3","Veneto","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2021","2021",6,,
"ITD3","Veneto","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2022","2022",9,,
"ITD3","Veneto","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2023","2023",19,,
"ITE22","Terni","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2021","2021",3,,
"ITE22","Terni","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2022","2022",65,,
"ITE22","Terni","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2023","2023",65,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","2","females","GH","Ghana","ALL1","international protection","2021","2021",2,,
"ITD34","Treviso","INFLNONEU","annual inflows of non-EU citizens","2","females","GH","Ghana","ALL1","international protection","2022","2022",1,,
"ITF51","Potenza","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2020","2020",2,,
"ITF51","Potenza","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2021","2021",10,,
"ITF51","Potenza","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2022","2022",14,,
"ITF51","Potenza","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2023","2023",13,,
"ITC3","Liguria","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2019","2019",4,,
"ITC3","Liguria","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2020","2020",3,,
"ITC3","Liguria","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2021","2021",4,,
"ITC3","Liguria","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2022","2022",5,,
"ITC3","Liguria","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2023","2023",13,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2019","2019",31,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2020","2020",18,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2021","2021",46,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2022","2022",52,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2023","2023",53,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","MD","Moldova","ALL1","international protection","2022","2022",1,,
"ITC20","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2019","2019",1,,
"ITC20","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2021","2021",2,,
"ITC20","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2022","2022",9,,
"ITF44","Brindisi","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2019","2019",1,,
"ITF44","Brindisi","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2022","2022",3,,
"ITF44","Brindisi","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2023","2023",5,,
"ITD55","Bologna","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2019","2019",86,,
"ITD55","Bologna","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2020","2020",52,,
"ITD55","Bologna","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2021","2021",73,,
"ITD55","Bologna","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2022","2022",137,,
"ITD55","Bologna","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2023","2023",96,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2019","2019",3,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2021","2021",1,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2022","2022",3,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2023","2023",5,,
"ITG","Isole","INFLNONEU","annual inflows of non-EU citizens","2","females","IN","India","ALL1","international protection","2019","2019",8,,
"ITG","Isole","INFLNONEU","annual inflows of non-EU citizens","2","females","IN","India","ALL1","international protection","2020","2020",2,,
"ITG","Isole","INFLNONEU","annual inflows of non-EU citizens","2","females","IN","India","ALL1","international protection","2021","2021",1,,
"ITG","Isole","INFLNONEU","annual inflows of non-EU citizens","2","females","IN","India","ALL1","international protection","2023","2023",4,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2019","2019",160,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2020","2020",36,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2021","2021",179,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2022","2022",240,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2023","2023",214,,
"IT","Italy","INFLNONEU","annual inflows of non-EU citizens","2","females","PE","Peru","ALL1","international protection","2019","2019",528,,
"IT","Italy","INFLNONEU","annual inflows of non-EU citizens","2","females","PE","Peru","ALL1","international protection","2020","2020",228,,
"IT","Italy","INFLNONEU","annual inflows of non-EU citizens","2","females","PE","Peru","ALL1","international protection","2021","2021",239,,
"IT","Italy","INFLNONEU","annual inflows of non-EU citizens","2","females","PE","Peru","ALL1","international protection","2022","2022",885,,
"IT","Italy","INFLNONEU","annual inflows of non-EU citizens","2","females","PE","Peru","ALL1","international protection","2023","2023",2142,,
"ITE19","Siena","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2019","2019",1,,
"ITE19","Siena","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2021","2021",2,,
"ITE19","Siena","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2022","2022",2,,
"ITE19","Siena","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2023","2023",3,,
"ITD35","Venezia","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2021","2021",3,,
"ITD35","Venezia","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2022","2022",5,,
"ITD35","Venezia","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2023","2023",7,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2021","2021",5,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2022","2022",2,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2023","2023",8,,
"ITC4A","Cremona","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2019","2019",23,,
"ITC4A","Cremona","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2020","2020",8,,
"ITC4A","Cremona","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2021","2021",5,,
"ITC4A","Cremona","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2022","2022",4,,
"ITC4A","Cremona","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2023","2023",3,,
"ITG16","Enna","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2019","2019",1,,
"ITG16","Enna","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2020","2020",3,,
"ITG16","Enna","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2021","2021",4,,
"ITG16","Enna","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2022","2022",2,,
"ITG16","Enna","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2023","2023",3,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2019","2019",30,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2020","2020",6,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2021","2021",18,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2022","2022",28,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2023","2023",46,,
"ITD1","Provincia Autonoma Bolzano / Bozen","INFLNONEU","annual inflows of non-EU citizens","2","females","GH","Ghana","ALL1","international protection","2019","2019",3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","INFLNONEU","annual inflows of non-EU citizens","2","females","GH","Ghana","ALL1","international protection","2020","2020",1,,
"ITD1","Provincia Autonoma Bolzano / Bozen","INFLNONEU","annual inflows of non-EU citizens","2","females","GH","Ghana","ALL1","international protection","2021","2021",1,,
"ITD1","Provincia Autonoma Bolzano / Bozen","INFLNONEU","annual inflows of non-EU citizens","2","females","GH","Ghana","ALL1","international protection","2023","2023",1,,
"ITE33","Macerata","INFLNONEU","annual inflows of non-EU citizens","2","females","BR","Brazil","ALL1","international protection","2021","2021",2,,
"ITE33","Macerata","INFLNONEU","annual inflows of non-EU citizens","2","females","BR","Brazil","ALL1","international protection","2022","2022",1,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2019","2019",23,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2020","2020",6,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2021","2021",18,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2022","2022",20,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2023","2023",21,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2019","2019",10,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2020","2020",11,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2021","2021",9,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2022","2022",12,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2023","2023",45,,
"ITF3","Campania","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2019","2019",125,,
"ITF3","Campania","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2020","2020",24,,
"ITF3","Campania","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2021","2021",111,,
"ITF3","Campania","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2022","2022",178,,
"ITF3","Campania","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2023","2023",162,,
"ITF61","Cosenza","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2019","2019",52,,
"ITF61","Cosenza","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2020","2020",20,,
"ITF61","Cosenza","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2021","2021",62,,
"ITF61","Cosenza","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2022","2022",46,,
"ITF61","Cosenza","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2023","2023",57,,
"ITD52","Parma","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2019","2019",7,,
"ITD52","Parma","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2020","2020",7,,
"ITD52","Parma","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2021","2021",10,,
"ITD52","Parma","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2022","2022",12,,
"ITD52","Parma","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2023","2023",5,,
"ITC4B","Mantova","INFLNONEU","annual inflows of non-EU citizens","2","females","MA","Morocco","ALL1","international protection","2020","2020",1,,
"ITC4B","Mantova","INFLNONEU","annual inflows of non-EU citizens","2","females","MA","Morocco","ALL1","international protection","2021","2021",1,,
"ITC4B","Mantova","INFLNONEU","annual inflows of non-EU citizens","2","females","MA","Morocco","ALL1","international protection","2022","2022",1,,
"ITC4B","Mantova","INFLNONEU","annual inflows of non-EU citizens","2","females","MA","Morocco","ALL1","international protection","2023","2023",2,,
"ITD2","Provincia Autonoma Trento","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2019","2019",4,,
"ITD2","Provincia Autonoma Trento","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2021","2021",3,,
"ITD2","Provincia Autonoma Trento","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2022","2022",7,,
"ITD2","Provincia Autonoma Trento","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2023","2023",14,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","2","females","GH","Ghana","ALL1","international protection","2019","2019",4,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","2","females","GH","Ghana","ALL1","international protection","2020","2020",6,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","2","females","GH","Ghana","ALL1","international protection","2021","2021",10,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","2","females","GH","Ghana","ALL1","international protection","2022","2022",13,,
"ITF","Sud","INFLNONEU","annual inflows of non-EU citizens","2","females","GH","Ghana","ALL1","international protection","2023","2023",7,,
"ITF45","Lecce","INFLNONEU","annual inflows of non-EU citizens","1","males","EG","Egypt","ALL1","international protection","2021","2021",6,,
"ITF45","Lecce","INFLNONEU","annual inflows of non-EU citizens","1","males","EG","Egypt","ALL1","international protection","2022","2022",15,,
"ITF45","Lecce","INFLNONEU","annual inflows of non-EU citizens","1","males","EG","Egypt","ALL1","international protection","2023","2023",55,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","2","females","PE","Peru","ALL1","international protection","2019","2019",225,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","2","females","PE","Peru","ALL1","international protection","2020","2020",97,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","2","females","PE","Peru","ALL1","international protection","2021","2021",84,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","2","females","PE","Peru","ALL1","international protection","2022","2022",304,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","2","females","PE","Peru","ALL1","international protection","2023","2023",785,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2019","2019",61,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2020","2020",22,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2021","2021",36,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2022","2022",29,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2023","2023",55,,
"ITD43","Gorizia","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2019","2019",4,,
"ITD43","Gorizia","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2020","2020",4,,
"ITD43","Gorizia","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2021","2021",3,,
"ITD43","Gorizia","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2022","2022",14,,
"ITD43","Gorizia","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2023","2023",7,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","1","males","IN","India","ALL1","international protection","2019","2019",14,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","1","males","IN","India","ALL1","international protection","2020","2020",7,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","1","males","IN","India","ALL1","international protection","2021","2021",6,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","1","males","IN","India","ALL1","international protection","2022","2022",19,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","1","males","IN","India","ALL1","international protection","2023","2023",59,,
"ITE15","Prato","INFLNONEU","annual inflows of non-EU citizens","2","females","CN","China","ALL1","international protection","2019","2019",24,,
"ITE15","Prato","INFLNONEU","annual inflows of non-EU citizens","2","females","CN","China","ALL1","international protection","2020","2020",20,,
"ITE15","Prato","INFLNONEU","annual inflows of non-EU citizens","2","females","CN","China","ALL1","international protection","2021","2021",10,,
"ITE15","Prato","INFLNONEU","annual inflows of non-EU citizens","2","females","CN","China","ALL1","international protection","2022","2022",10,,
"ITE15","Prato","INFLNONEU","annual inflows of non-EU citizens","2","females","CN","China","ALL1","international protection","2023","2023",19,,
"ITG13","Messina","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2021","2021",2,,
"ITG13","Messina","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2022","2022",1,,
"ITG13","Messina","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2023","2023",5,,
"ITE33","Macerata","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2019","2019",2,,
"ITE33","Macerata","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2020","2020",1,,
"ITE33","Macerata","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2021","2021",1,,
"ITE33","Macerata","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2022","2022",4,,
"ITE33","Macerata","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2023","2023",3,,
"ITD32","Vicenza","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2019","2019",6,,
"ITD32","Vicenza","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2020","2020",1,,
"ITD32","Vicenza","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2021","2021",3,,
"ITD32","Vicenza","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2022","2022",16,,
"ITD32","Vicenza","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2023","2023",19,,
"ITE17","Pisa","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2019","2019",4,,
"ITE17","Pisa","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2020","2020",1,,
"ITE17","Pisa","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2021","2021",4,,
"ITE17","Pisa","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2022","2022",2,,
"ITE17","Pisa","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2023","2023",4,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2019","2019",16,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2020","2020",7,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2021","2021",7,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2022","2022",16,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","9","total","CN","China","ALL1","international protection","2023","2023",26,,
"ITC","Nord-ovest","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2019","2019",83,,
"ITC","Nord-ovest","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2020","2020",31,,
"ITC","Nord-ovest","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2021","2021",40,,
"ITC","Nord-ovest","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2022","2022",66,,
"ITC","Nord-ovest","INFLNONEU","annual inflows of non-EU citizens","9","total","IN","India","ALL1","international protection","2023","2023",263,,
"ITD42","Udine","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2022","2022",2,,
"ITD42","Udine","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2023","2023",24,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2019","2019",4,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2021","2021",2,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2022","2022",17,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2023","2023",82,,
"ITF2","Molise","INFLNONEU","annual inflows of non-EU citizens","1","males","EG","Egypt","ALL1","international protection","2019","2019",1,,
"ITF2","Molise","INFLNONEU","annual inflows of non-EU citizens","1","males","EG","Egypt","ALL1","international protection","2021","2021",20,,
"ITF2","Molise","INFLNONEU","annual inflows of non-EU citizens","1","males","EG","Egypt","ALL1","international protection","2022","2022",37,,
"ITF2","Molise","INFLNONEU","annual inflows of non-EU citizens","1","males","EG","Egypt","ALL1","international protection","2023","2023",99,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2019","2019",4,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2020","2020",1,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2021","2021",1,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2022","2022",2,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2023","2023",1,,
"ITG16","Enna","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2020","2020",2,,
"ITG16","Enna","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2022","2022",1,,
"ITG16","Enna","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2023","2023",1,,
"ITG15","Caltanissetta","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2019","2019",4,,
"ITG15","Caltanissetta","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2020","2020",2,,
"ITG15","Caltanissetta","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2021","2021",2,,
"ITG15","Caltanissetta","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2022","2022",17,,
"ITG15","Caltanissetta","INFLNONEU","annual inflows of non-EU citizens","9","total","EG","Egypt","ALL1","international protection","2023","2023",96,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2021","2021",3,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2022","2022",3,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2023","2023",3,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","2","females","GH","Ghana","ALL1","international protection","2020","2020",1,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","2","females","GH","Ghana","ALL1","international protection","2022","2022",1,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2019","2019",35,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2020","2020",14,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2021","2021",34,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2022","2022",69,,
"ITC4","Lombardia","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2023","2023",101,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2019","2019",1,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2022","2022",2,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2023","2023",2,,
