"ITTER107","Territory","SEXISTAT1","Gender","ETA1","Age class","CITTADINANZA","Citizenship","REGIME_ORARIO","Full-time/Part-time","TIME","Select time","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2022","2022",326.994,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2023","2023",322.549,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q1","Q1-2021",311.302,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q2","Q2-2021",311.062,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q3","Q3-2021",360.818,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q4","Q4-2021",339.071,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q1","Q1-2022",318.9,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q2","Q2-2022",315.04,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q3","Q3-2022",343.389,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q4","Q4-2022",330.644,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q1","Q1-2023",298.166,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q2","Q2-2023",319.102,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q3","Q3-2023",332.889,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q4","Q4-2023",340.038,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019","2019",1167.593,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q1","Q1-2019",1129.908,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q2","Q2-2019",1178.443,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q4","Q4-2019",1169.664,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q3","Q3-2019",1192.358,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020","2020",1105.287,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q2","Q2-2020",1075.282,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q1","Q1-2020",1122.046,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q3","Q3-2020",1119.739,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q4","Q4-2020",1104.084,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021","2021",1134.047,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022","2022",1213.858,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023","2023",1226.856,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q1","Q1-2021",1043.227,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q2","Q2-2021",1108.195,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q3","Q3-2021",1168.817,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q4","Q4-2021",1215.948,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q1","Q1-2022",1204.777,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q2","Q2-2022",1221.013,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q3","Q3-2022",1218.611,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q4","Q4-2022",1211.03,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q1","Q1-2023",1177.138,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q2","Q2-2023",1211.348,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q3","Q3-2023",1261.795,,
"IT","Italy","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q4","Q4-2023",1257.146,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019","2019",608.337,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q1","Q1-2019",600.646,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q2","Q2-2019",618.584,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q4","Q4-2019",611.258,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q3","Q3-2019",602.859,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020","2020",570.216,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q2","Q2-2020",536.191,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q1","Q1-2020",604.4,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q3","Q3-2020",564.421,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q4","Q4-2020",575.851,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021","2021",567.397,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022","2022",578.761,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023","2023",555.224,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q1","Q1-2021",546.852,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q2","Q2-2021",537.122,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q3","Q3-2021",579.021,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q4","Q4-2021",606.592,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q1","Q1-2022",583.467,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q2","Q2-2022",586.14,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q3","Q3-2022",589.159,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q4","Q4-2022",556.278,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q1","Q1-2023",533.398,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q2","Q2-2023",559.023,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q3","Q3-2023",565.064,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q4","Q4-2023",563.411,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019","2019",1041.116,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q1","Q1-2019",1030.653,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q2","Q2-2019",1035.162,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q4","Q4-2019",1027.623,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q3","Q3-2019",1071.028,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020","2020",923.288,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q2","Q2-2020",881.868,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q1","Q1-2020",938.008,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q3","Q3-2020",962.975,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q4","Q4-2020",910.301,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021","2021",949.187,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022","2022",989.9,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023","2023",994.242,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q1","Q1-2021",887.117,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q2","Q2-2021",932.049,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q3","Q3-2021",985.041,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q4","Q4-2021",992.541,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q1","Q1-2022",970.062,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q2","Q2-2022",990.955,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q3","Q3-2022",1018.039,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q4","Q4-2022",980.544,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q1","Q1-2023",945.011,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q2","Q2-2023",974.965,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q3","Q3-2023",1025.768,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q4","Q4-2023",1031.225,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2019","2019",353.653,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q1","Q1-2019",355.123,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q2","Q2-2019",351.183,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q4","Q4-2019",342.693,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q3","Q3-2019",365.612,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2020","2020",314.793,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q2","Q2-2020",301.143,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q1","Q1-2020",315.482,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q3","Q3-2020",343.253,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q4","Q4-2020",299.295,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2021","2021",341.604,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2022","2022",368.292,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2023","2023",379.606,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q1","Q1-2021",303.026,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q2","Q2-2021",357.964,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q3","Q3-2021",354.609,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q4","Q4-2021",350.815,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q1","Q1-2022",336.026,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q2","Q2-2022",367.362,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q3","Q3-2022",379.299,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q4","Q4-2022",390.482,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q1","Q1-2023",368.591,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q2","Q2-2023",358.091,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q3","Q3-2023",386.048,,
"ITCD","Nord","2","females","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q4","Q4-2023",405.694,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2019","2019",94.741,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q1","Q1-2019",94.531,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q2","Q2-2019",102.943,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q4","Q4-2019",90.855,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q3","Q3-2019",90.636,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2020","2020",90.903,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q2","Q2-2020",80.348,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q1","Q1-2020",94.572,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q3","Q3-2020",95.358,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q4","Q4-2020",93.333,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2021","2021",90.849,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2022","2022",78.121,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2023","2023",68.996,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q1","Q1-2021",84.924,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q2","Q2-2021",90.054,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q3","Q3-2021",102.474,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q4","Q4-2021",85.946,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q1","Q1-2022",68.656,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q2","Q2-2022",78.943,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q3","Q3-2022",85.698,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q4","Q4-2022",79.189,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q1","Q1-2023",72.397,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q2","Q2-2023",66.91,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q3","Q3-2023",67.691,,
"ITCD","Nord","1","males","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q4","Q4-2023",68.984,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2019","2019",1405.709,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q1","Q1-2019",1389.243,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q2","Q2-2019",1418.6,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q4","Q4-2019",1400.623,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q3","Q3-2019",1414.371,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2020","2020",1309.627,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q2","Q2-2020",1262.288,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q1","Q1-2020",1348.335,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q3","Q3-2020",1330.028,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q4","Q4-2020",1297.858,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2021","2021",1362.682,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2022","2022",1451.819,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2023","2023",1464.393,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q1","Q1-2021",1251.955,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q2","Q2-2021",1343.674,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q3","Q3-2021",1398.55,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q4","Q4-2021",1456.551,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q1","Q1-2022",1405.879,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q2","Q2-2022",1456.213,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q3","Q3-2022",1477.736,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q4","Q4-2022",1467.449,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q1","Q1-2023",1409.713,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q2","Q2-2023",1440.449,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q3","Q3-2023",1501.323,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q4","Q4-2023",1506.087,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019","2019",405.074,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q1","Q1-2019",405.279,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q2","Q2-2019",407.338,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q4","Q4-2019",402.136,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q3","Q3-2019",405.542,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020","2020",377.405,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q2","Q2-2020",371.881,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q1","Q1-2020",386.53,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q3","Q3-2020",366.931,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q4","Q4-2020",384.279,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021","2021",391.666,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022","2022",423.096,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023","2023",438.019,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q1","Q1-2021",368.503,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q2","Q2-2021",373.755,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q3","Q3-2021",391.273,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q4","Q4-2021",433.133,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q1","Q1-2022",425.022,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q2","Q2-2022",423.414,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q3","Q3-2022",419.046,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q4","Q4-2022",424.902,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q1","Q1-2023",414.075,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q2","Q2-2023",440.353,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q3","Q3-2023",453.274,,
"ITC","Nord-ovest","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q4","Q4-2023",444.375,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019","2019",213.127,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q1","Q1-2019",207.635,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q2","Q2-2019",215.629,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q4","Q4-2019",218.701,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q3","Q3-2019",210.545,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020","2020",189.605,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q2","Q2-2020",172.56,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q1","Q1-2020",199.985,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q3","Q3-2020",194.177,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q4","Q4-2020",191.699,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021","2021",197.406,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022","2022",198.221,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023","2023",193.768,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q1","Q1-2021",188.08,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q2","Q2-2021",190.126,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q3","Q3-2021",209.463,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q4","Q4-2021",201.957,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q1","Q1-2022",196.716,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q2","Q2-2022",195.154,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q3","Q3-2022",202.581,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q4","Q4-2022",198.431,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q1","Q1-2023",193.193,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q2","Q2-2023",190.068,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q3","Q3-2023",201.643,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q4","Q4-2023",190.17,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019","2019",339.216,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q1","Q1-2019",333.416,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q2","Q2-2019",333.745,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q4","Q4-2019",344.794,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q3","Q3-2019",344.911,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020","2020",300.739,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q2","Q2-2020",279.083,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q1","Q1-2020",317.531,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q3","Q3-2020",311.44,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q4","Q4-2020",294.902,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021","2021",317.11,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022","2022",336.193,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023","2023",355.239,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q1","Q1-2021",292.775,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q2","Q2-2021",308.836,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q3","Q3-2021",333.606,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q4","Q4-2021",333.222,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q1","Q1-2022",320.94,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q2","Q2-2022",333.122,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q3","Q3-2022",335.469,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q4","Q4-2022",355.241,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q1","Q1-2023",346.432,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q2","Q2-2023",340.257,,
