DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,MOSTREL_CCITENSHIP,TYPE_RES_PERMIT_REASON,TYPE_RES_PERMIT,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_MOSTREL_CCITENSHIP,NOTE_TYPE_RES_PERMIT_REASON,NOTE_TYPE_RES_PERMIT,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,99,2015,885953,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,99,2016,851740,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,99,2017,794584,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,99,2018,785510,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,99,2019,774109,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,99,2020,712815,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,99,2021,617985,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,99,2022,668645,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,99,2023,771290,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,NLONGT,TOTAL,99,2024,774057,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,1,2015,1212510,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,1,2016,1232018,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,1,2017,1163608,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,1,2018,1204501,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,1,2019,1209522,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,1,2020,1151661,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,1,2021,1053676,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,1,2022,1142759,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,1,2023,1209414,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,1,2024,1196827,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,2,2015,790086,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,2,2016,778486,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,2,2017,742692,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,2,2018,711136,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,2,2019,708855,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,2,2020,686111,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,2,2021,644289,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,1,WORLD,ALL,TOTAL,TOTAL,2,2022,669007,,,,,,,,,,,,,
